text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code,original_label
"TurkNet abonelik basvurunuzu aldik. e-Devlet sistemine internet bankaciligi, mobil imza, elektronik imza, T.C. kimlik karti yontemlerini kullanarak giris yaptiktan sonra sozlesmenizi hemen e-Kayit Basvurusu Onay Islemleri (Gercek Kisi)ne girerek onaylayabilirsiniz. Giris yapmak icin: https://www.turkiye.gov.tr/btk-e-kayit-basvurusu-onay-islemleri-gercek-kisi Detayli anlatim icin: https://turk.net/e-devlet-ile-internet-aboneligi-dijital-kimlik-dogrulama B016",ham,personal,461.0,39.0,2.0,0.0,0.0065075921908893,0.0303687635574837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"SIFRENIZI PAYLASMAYINIZ. 3D SECURE SIFRENIZ 624241 ILE 200,00 TRY, E-KENT GECIS SISTEMLERI ALISVERISINIZE DEVAM EDEBILIRSINIZ. B001",ham,personal,131.0,16.0,0.0,0.0,0.1145038167938931,0.732824427480916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"ODAMIZ UYELERI FARUK ,<PERSON>, OMER VE OSMAN TASAN'IN DAYILARI YASAR AKMAN VEFAT ETMISTIR.TAZIYE YERI: YALI MAH. TAZIYE EVI. IRTIBAT: <PERSON> TASAN 0530 820 77 86 B018",ham,personal,169.0,26.0,0.0,0.0,0.0828402366863905,0.6982248520710059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Kavga ilişkiye renk karar derlerr,ham,personal,33.0,5.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Geri dönemedim sorry,ham,personal,20.0,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli musterimiz, adiniza devlete odenen Telsiz Kullanim Ucreti her ayin 20sinde 9.43 TL olarak bakiyenizden dusecektir. Bilgi icin 9595 i ucretsiz arayabilirsiniz. B001",ham,personal,171.0,23.0,0.0,0.0,0.0701754385964912,0.0467836257309941,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Merhaba, TurkNet kurulum isleminiz icin ekiplerimize randevu tarihiniz iletilmistir. Randevu tarihinizi degistirmek icin tekrar aranmak isterseniz 24 saat oncesine kadar sistemlerimizde kayitli olan GSM numaranizdan RANDEVU yazarak 3371 e SMS ile gonderebilirsiniz. B016",ham,personal,270.0,33.0,0.0,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"ODAMIZ UYELERI YILMAZ, NECDET,HAMDI VE NECMETTIN TORUN'UN BABALARI VEFAT ETMISTIR.CENAZESI BUGUN SAAT:11:00 DA BOLGE HASTANESINDEN KALDIRILIP AKKOPRU MEZARLIGINA DEFNEDILECEKTIR.TAZIYE YERI:ISTASYON MAH.TUSBA KEBIR CAMII TAZIYE EVI. IRTIBAT : NECDET TORUN 0544 944 34 14 B018",ham,personal,275.0,34.0,0.0,0.0,0.0654545454545454,0.7745454545454545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
neyse zaten almamıştım bilrt falan sıkıntı olmadı,ham,personal,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"""Sayin <PERSON>.<PERSON>, dogrulama anahtariniz: 841336"" B043",ham,personal,61.0,6.0,0.0,0.0,0.1475409836065573,0.2295081967213114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Ne zmaan aradın olm,ham,personal,19.0,4.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Dışardaym la hala,ham,personal,17.0,3.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Bu kodu kimseyle paylasmayiniz. 388184 Dogrulama kodu ile <PERSON> adli üyeliginizin telefon numarasinizi dogrulayabilirsiniz. B021,ham,personal,131.0,15.0,0.0,0.0,0.0687022900763358,0.0687022900763358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Seni o an okulda olman dahilinde aradım da,ham,personal,42.0,8.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
SN. <PERSON> Abonelik Talebiniz Alinmistir. Hesap Numaraniz 0631751167 . B016,ham,personal,77.0,10.0,0.0,0.0,0.1688311688311688,0.1818181818181818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Elazığ Yöresel Ürünleri, Lezzetleri ve Tanıtım Günleri 20/24 Eylül Arası, Ankara Millet Bahçesinde Sizleri Bekliyor. Davetlisiniz B354",spam,personal,134.0,17.0,0.0,0.0,0.0522388059701492,0.1119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,spam
erüşim ver ustaa,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
TEKNOFEST Ankara'da bugün Hipodrom Otoparkı yerine Ankapark ve Ziyaretçi Otoparklarını kullanabilirsiniz. Herkesi TEKNOFEST coşkusunu yaşamaya bekliyoruz! B372,ham,personal,159.0,17.0,0.0,0.0,0.0188679245283018,0.1635220125786163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,ham
Bakalım dier kısmına,ham,personal,20.0,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Satış Bilgileri: 29.09.2023 12:10 ANKARA-İSTANBUL 7Vg/15b Ankara Gar-İstanbul(Söğütlüçeşme) PNR No:S232CPK5A (370.0 TL) İYİ YOLCULUKLAR TCDD TAŞIMACILIK A.Ş. B002,ham,personal,162.0,18.0,0.0,0.0,0.1604938271604938,0.3950617283950617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
kavga ediyorduk çünkü,ham,personal,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Sayın <PERSON>, Güvenliğiniz <PERSON> e-Devlet Kapısı'na girişte İki Aşamalı Giriş özelliğiniz aktive edilmiştir. Şifre ile girişte İki Aşamalı Giriş özelliğini kullanmanız gerekmektedir. Detaylı bilgi edinmek <PERSON> https://ddo.link/2fa sayfasını ziyaret edip, e-Devlet Kapısı mesaj kutunuzu kontrol edebilirsiniz. B016",ham,personal,322.0,37.0,1.0,0.0,0.0124223602484472,0.1024844720496894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
dude bu saatte de aramazsın ama,ham,personal,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
mesajlar gitmiyoo,ham,personal,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
olm daha yazmadım,ham,personal,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli Musterimiz, 25.10.2023 tarihinden itibaren gecerli olmak uzere, Kredili Mevduat Hesabi aylik akdi faiz orani %4,02, gecikme faiz orani %4,32 olarak uygulanacaktir. Mersis: 0998006967505633 B001",ham,personal,201.0,25.0,0.0,0.0,0.1641791044776119,0.0348258706467661,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ham
ev hakkında sorcaktım,ham,personal,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Samsung urununuz ile ilgili islemleriniz tamamlanmistir. Detayli bilgi icin urunu teslim ettiginiz yetkili noktayla iletisime gecebilirsiniz. B043,ham,personal,146.0,17.0,0.0,0.0,0.0205479452054794,0.0205479452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Evet eve yeni döndüm.. yatın öğlen bu işi başarıcamm,ham,personal,52.0,9.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
bugün senden hoşlanmıyorum,ham,personal,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
210920 dogrulama kodu ile Tikla Gelsin hesabiniza giris yapabilirsiniz. pUpAYaJAqj7 B002,ham,personal,88.0,11.0,0.0,0.0,0.1136363636363636,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,ham
Amazon: Kodunuz 567431. Bunu paylaşmayın. Talep etmediniz mi? Buradan reddet https://amazon.com.tr/z/1UXcNGx87 B043,ham,personal,115.0,12.0,1.0,0.0,0.1043478260869565,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Merhaba <PERSON>, TH175463 numarali urununuzun servis islemleri baslamistir. Servis surecinizin takibi icin:https://www.teknosa.com/hesabim/servisteki-urunlerim Mersis:0836014439300012 B001",ham,personal,189.0,14.0,1.0,0.0,0.1322751322751322,0.0634920634920634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Yalan söylemiyorum ya gerçekten bekliyorum,ham,personal,42.0,5.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli musterimiz,mobil hattiniz icin TL yuklemeniz basariyla gerceklesmistir.Mevcut bakiyeniz 1 TL. 9333'u ucretsiz arayarak veya online islemlerden bakiyenizi sorgulayabilirsiniz B001",ham,personal,186.0,20.0,0.0,0.0,0.043010752688172,0.0376344086021505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"DEĞERLİ <PERSON>, TESİSİMİZ 18 EYLÜL İTİBARİ İLE HAVUZ SUYU DEĞİŞİMİ, BAKIM VE GENEL TEMİZLİK SEBEBİYLE KAPANACAKTIR.AÇILIŞ TARİHİ SİZLERE SOSYAL MEDYA HESAPLARIMIZDAN VE SMS İLE DUYURACAĞIZ. DİĞER TESİSLERİMİZ ÜYELİK KARTLARINIZ İLE KULLANIMA AÇIK OLACAKTIR.ANLAYIŞINIZ <PERSON> TEŞEKKÜR EDERİZ. B002",ham,personal,301.0,37.0,0.0,0.0,0.0166112956810631,0.8305647840531561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Bitti benim ders,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Türkiye’nin ayakları yere basmayan festivali TEKNOFEST Ankara <PERSON> e-davetiyenize linkten ulaşabilirsiniz. http://mth.tc/qiCD B002,ham,personal,134.0,13.0,1.0,0.0,0.0223880597014925,0.1492537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
O saatte bu sabahların bir anlamı olmalı dinliyordu dertliii,ham,personal,60.0,9.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli tüketicimiz, hizmet talebiniz tamamlandiktan sonra servis fisiniz size SMS yolu ile iletilecektir. Basili servis fisi talep etmeniz halinde lütfen size destek olan yetkili servis calisanina bunu iletiniz veya istediginiz zaman 444 77 11 Cagri Merkezi hattimiza bu talebinizi iletebilirsiniz. Ayrica aydinlatma metinlerimize bu link üzerinden ulasabilirsiniz. https://www.samsung.com/tr/info/kvkk/ Samsung Müsteri Hizmetleri B043",ham,personal,436.0,52.0,1.0,0.0,0.0229357798165137,0.0275229357798165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Merhaba <PERSON>,Kontrol ettigimizde 13/10/2023 tarihi icin kurulum randevunuzun olusturuldugunu goruntulemekteyiz. Talebinize istinaden kurulum ekiplerimize bilgilendirme saglanmis olup saha yogunluguna bagli olarak uygunluk olusmasi halinde tarafiniza oncelikli sekilde donus yapilacaktir. Anlayisiniz icin tesekkur eder, Iyi gunler dileriz. B016",ham,personal,348.0,37.0,0.0,0.0,0.0316091954022988,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
öğle aran falan olunca arasan olur mu,ham,personal,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Machine Learning Bootcamp'e başvurun <PERSON> teşekkürler! Bu programımız <PERSON> olumlu olarak değerlendirilmedin. Sonraki etkinliklere başvurarak aramıza katılabilirsin. Hemen başvur: https://bit.ly/3ddViy7 SMS Ret: 7889'a TECH RET Mrs: 0524016374100063 B016,spam,personal,261.0,28.0,1.0,1.0,0.0957854406130268,0.1226053639846743,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,spam
Turk Telekom Mobil' e 05072060171 numarali abonelik basvurunuz icin U4J5 referans kodlu onay kodunuz 49524 B001,ham,personal,111.0,16.0,0.0,0.0,0.1891891891891892,0.054054054054054,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Sn.Musterimiz,0631751167 nolu elektrik hesabiniza ait acma basvurunuz alinmistir.Enerjiniz en kisa surede acilacaktir. ckbogazici.com.tr MERSIS:0179061753700017 B016",ham,personal,165.0,15.0,0.0,0.0,0.1757575757575757,0.0606060606060606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Karmaşa <PERSON> üzgünüm dost elimden geleni yapıyorum,ham,personal,54.0,7.0,0.0,0.0,0.0,0.1296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
782023 dogrulama kodu ile <PHONE> numarali Masterpass hesabinizi E-Kent isyerinde dogrulayabilirsiniz. B001,ham,personal,107.0,12.0,0.0,0.0,0.0841121495327102,0.0841121495327102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Haber veren bi mesaj olduğu <PERSON> beklemeyi tercih ettim,ham,personal,59.0,9.0,0.0,0.0,0.0,0.1186440677966101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
TurkNete abonelik basvurunuzu aldik. TurkNetin ozgur dunyasina gecmenize cok az kaldi. Aktivasyonunuzu tamamlamak icin lutfen https://turk.net/taahhutsuz-ozgur-iletisim-abonelik/hosgeldiniz?saleKey=8d24ce24-9295-46fc-8f67-9df85d2b624f link uzerinden kimliginizin fotografini yukleyin ve dijital sozlesmenizi imzalayin. Herhangi bir sorunuz ya da destege ihtiyaciniz olursa bize 0850 288 80 80 nolu numaradan ulasabilirsiniz. Keyifli internet kullanimlari dileriz! B016,spam,personal,468.0,46.0,1.0,0.0,0.0747863247863247,0.0192307692307692,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,spam
Mustii dikkatli git bebiş halamın arabasına dikkat et 😘,ham,personal,55.0,9.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Machine Learning Challenge #5 açılış webinarı başladı! İzlemek <PERSON> tıkla: https://shorturl.at/brsN0 MERSIS:215053670900001 EFECEL IPTAL LHXLY yaz 4609a gönder B302,spam,personal,168.0,19.0,1.0,1.0,0.1428571428571428,0.2023809523809523,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,spam
Your verification PIN is: 2238 B040,ham,personal,35.0,6.0,0.0,0.0,0.2,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
zaten bilet almamıştım da sıkıntı olmadı,ham,personal,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Neyse hak ettin bilgiyi. Ev sahibi almanyaya gittiği <PERSON> eski ev sahibine ulaştım. Kadına 100k vermişler kadın almış geçen hafta çıkcam demiş ama kaşarlık yaparsa die pzt konuşcaklarmış avukatı da alıp. Zaten kontratı yokmmuş o yüzden 3 ay içinde evden çıkmak zorundaymış ve şu an geriye 22 günü kalmış. Olmazsa aynı binada bi yeri tutmaktan bahsettiler de orayı anlamadım pek. Pzt kesinleştircem ama şu 1-2 hafta bir agaya otlanmamız gerekebilir. Ya da belki çıkmıştır. Ev sahibi de bilmiyor amk kadın ghostlamış bunları. Pzt kesin olarak çözcez kısaca..,ham,personal,560.0,87.0,0.0,0.0,0.0142857142857142,0.0267857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Brosu staj defteri isteyince berke: 🤓🍞 Goth kkız staj defteri isteyince berke: 📒📓📔📕📕📘📙🗒️🤗😚,ham,personal,90.0,13.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
477 443 Instagram kodun. Kimseyle paylasma.,ham,personal,43.0,6.0,0.0,0.0,0.1395348837209302,0.0465116279069767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ham
Uyanınca haber et,ham,personal,17.0,3.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli musterimiz, 09.09.2023 tarihinde 23:59'da kesilen fatura tutari 167 TL, son odeme tarihi 25.09.2023. Bir sonraki faturaniz 09.10.2023 tarihinde kesilecektir. Faturalarinizi mobil hattinizdan 9333'u UCRETSIZ arayarak veya Turktelekom.com.tr online islemlerden kredi kartinizla odeyebilirsiniz. Odeme yaptiysaniz bu mesaji dikkate almayiniz. B001",ham,personal,352.0,40.0,0.0,0.0,0.1079545454545454,0.0454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Amk siemaşdmaşmdşaldia,ham,personal,22.0,2.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
amirle daglara yazarım sen de bulamassam amcama sorarim,ham,personal,55.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Usta naptınız emiran geldi mi,ham,personal,29.0,5.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Hatay Tanitim Gunlerinde, Hatay Sofrasi Harbiye Kebabi Kagit ve Tepsi Kebabi Icli Kofte Mumbar, Antakya Doneri, 13/17 Eylul de, AKM Millet Bahcesinde B354",ham,personal,154.0,23.0,0.0,0.0,0.0454545454545454,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Knk ben haftada bir aradım sordum adamı vallaha bunların aptal gibi iletişim kurması bitirdi biizi. Çözücez en kısa sürede inş,ham,personal,126.0,20.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli tuketicimiz, 4270560268 numarali onarim islemine ait dijital servis fisine asagidaki linkten ulasabilirsiniz. https://setkservis.com/u/Ln20kUHUGkOCMYlfEiQRKQ Samsung Musteri Hizmetleri 444 77 11 B043",ham,personal,207.0,21.0,1.0,0.0,0.1062801932367149,0.0917874396135265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Sayin <PERSON>,<PHONE> numarali hattiniz icin 08/09/2023 tarihli Faturasiz Aktivasyon talebinize ait islem belgelerinize https://onlineislemler.turktelekom.com.tr/abonelik-evraklarim/mobil sayfasindan 393269101 siparis numarasi ile ulasabilirsiniz. B001",ham,personal,253.0,21.0,1.0,0.0,0.0790513833992094,0.0592885375494071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
bi amire falan yazıyım bakıyım,ham,personal,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli TurkNet'li, asagida yer alan baglanti araciligiyla yeni sifrenizi belirleyebilirsiniz. Bu baglantinin gecerlilik suresi 1 saattir. https://www.turk.net/online-islemler/sifre-sifirlama?token=JtaZEVUkZLRxbesgeXvgaSKihJMoYjfVenIXoTFO1697024001456 B001",ham,personal,256.0,18.0,1.0,0.0,0.06640625,0.09765625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
knk dışsrdayım ya,ham,personal,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
onceki abonenin kapama basvurusu var B003,ham,personal,41.0,6.0,0.0,0.0,0.073170731707317,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Satış Bilgileri: 27.07.2023 12:10 ANKARA-İSTANBUL 5Vg/8d Ankara Gar-İstanbul(Söğütlüçeşme) PNR No:S23XH6LTF (281.0 TL) İYİ YOLCULUKLAR TCDD TAŞIMACILIK A.Ş. B002,ham,personal,161.0,18.0,0.0,0.0,0.1490683229813664,0.4037267080745341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Sizi arayacağım.,ham,personal,16.0,2.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Staj raporunu atarsan tüm bilgiye erişim sağlarsın,ham,personal,50.0,7.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Olm tualettym la arıcm 3dkya,ham,personal,28.0,5.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
bu hafta ici yazcam,ham,personal,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Otobüsteyim imkanı yok duyamam inince arıyım mı,ham,personal,47.0,7.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Degerli musterimiz, 30 Eylul-15 Ekim arasinda Beyoglu Kultur Yolu Festivali kapsamindaki Turk Telekom Prime Acik Hava Sinemasi ile birbirinden guzel filmler AKM’de sizinle bulusuyor. Ucretsiz gosterimlerde surpriz hediyeler sizi bekliyor! TT Mobil tanitim iptali icin IPT yazip 7672'ye gonderebilirsiniz. Detaylar: turktelekomprime.com B001",ham,personal,340.0,42.0,0.0,0.0,0.0323529411764705,0.0735294117647058,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,ham
Satış Bilgileri: 18.08.2023 10:55 İSTANBUL-ANKARA 6Vg/14c İstanbul(Söğütlüçeşme)-Eskişehir PNR No:S23PBNYL1 (183.0 TL) İYİ YOLCULUKLAR TCDD TAŞIMACILIK A.Ş. B002,ham,personal,161.0,17.0,0.0,0.0,0.15527950310559,0.3975155279503105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"7TL degerinde biriken Gift Puanini yaz indirimleri ile bilestir, en avantajli alisverisin keyfini cikar! Hemen Gift Club uyeligini tamamla, ilk alisveriste ekstra %10 indirim de <PERSON> olsun! Harcadikca kazan, kazandikca harca! defacto.com SMS ret icin DF RET yaz 7889'e gonder MK 650003471600013 B016 B016",spam,personal,308.0,44.0,0.0,0.0,0.0909090909090909,0.0844155844155844,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,spam
Satış Bilgileri: 16.07.2023 14:39 ANKARA-İSTANBUL 5Vg/1a Eskişehir-İstanbul(Söğütlüçeşme) PNR No:S233ECWSZ (183.0 TL) İYİ YOLCULUKLAR TCDD TAŞIMACILIK A.Ş. B002,ham,personal,160.0,17.0,0.0,0.0,0.15,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
daha baslamadım mal oldugum icin,ham,personal,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
sen de uer bulamassan yaz bana daglara olursa sorarim <PERSON> icin de,ham,personal,70.0,12.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Çıkıyormuş şimdi marketten,ham,personal,26.0,3.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Hikayenin devamı yarın gelio,ham,personal,28.0,4.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
WhatsApp code 127-723,ham,personal,21.0,3.0,0.0,0.0,0.2857142857142857,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
iOS Development Bootcamp'e ilgin ve başvurun <PERSON> teşekkürler. Bu programımız <PERSON> olumlu olarak değerlendirilemedin. Sonraki etkinliklere başvurarak aramıza katılabilirsin. Hemen başvur: https://bit.ly/3ddViy7 SMS Ret: 7889'a TECH RET Mrs: 0524016374100063 B016,spam,personal,270.0,30.0,1.0,1.0,0.0925925925925925,0.1222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,spam
Bizimkiler öğle namazından sonra dışarı cıkmak istiyorlar onlarla gitmem lazm kenk,ham,personal,82.0,11.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
E-Devlet kapısı üzerinden yapmakta olduğunuz QDWQX4 referanslı işlem <PERSON> doğrulama kodunuz 87136 B016,ham,personal,106.0,13.0,0.0,0.0,0.0849056603773584,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
I am literally shitting rn,ham,personal,26.0,5.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Samsung SM-T733NZSATUR cihazin DESTEK- ANKARA deki islemi tamamlanmis olup teslim noktasina yonlendirilmistir. Iyi gunler dileriz. B356,ham,personal,135.0,16.0,0.0,0.0,0.0444444444444444,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Anadolu durağı yanınızda,ham,personal,24.0,3.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Hos Geldin Paketi ile 10 GB cepten internet hakkiniz hattiniza tanimlanmistir. Yurt icinde gecerli ilave 10 GB cepten internetinizi 08/10/2023 saat 18:26'a kadar kullanabilirsiniz. B001,ham,personal,185.0,25.0,0.0,0.0,0.1027027027027027,0.0486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Urununuzu 4270560268 TakipNo ile buradan https://www.samsung.com/tr/support/your-service/track-repair-sms?objectId=4270560268 takip edebilirsiniz. B043,spam,personal,151.0,9.0,1.0,0.0,0.152317880794702,0.0331125827814569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,spam
"ODAMIZ UYELERI HUSAMETTIN, SABAHATTIN VE SUAT GULBAY'IN BABALARI HACI HUSEYIN GULBAY VEFAT ETMISTIR. CENAZESI BUGUN OGLEN NAMAZINA MUTEAKIP EDREMIT ESKI CAMIINDEN KALDIRILACAKTIR. TAZIYE YERI: IKINISAN CAD. LALE SITESI. IRTIBAT: BURAK GULBAY : 0532 677 22 08 B018",ham,personal,263.0,37.0,0.0,0.0,0.053231939163498,0.7756653992395437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Mobil hattinizdan yapacaginiz aramalarda numara tasinabilirligi uyari tonunu duymak istemiyorsaniz H yazarak 5555'e ucretsiz gonderin. Bilgi icin www.turktelekom.com.tr B001,ham,personal,173.0,19.0,1.0,0.0,0.0404624277456647,0.0231213872832369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Olm duşa girmem lazm bari git evine evde ararım,ham,personal,47.0,9.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
