text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code
Sn <PERSON> ASELSAN degerlendirme sureciniz baslatildi. Giris kodu: DYZ9JW Erisim icin http://hrpeak.com/fgqGvi B050,ham,personal,116.0,13.0,1.0,0.0,0.034482758620689655,0.19827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"YALNIZCA SANA ÖZEL 500 TL İNDİRİM! Eylül Fırsatları'nda %40'a varan indirimle yeni sezon ürünlerini hemen keşfet: https://dfurl.com/55Jz3K Üstelik sana özel hazırladığımız 2500 TL'ye 500 TL indirim ""SPT500"" koduyla seni bekliyor! Kod 14 Eylül gün sonuna kadar geçerlidir. SMS iptali <PERSON> DF RET yaz 7889'a gönder. M: 650003471600013 B018",spam,personal,341.0,48.0,1.0,0.0,0.12316715542521994,0.16129032258064516,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0
MUTLU YILLAR1!1!1!1!1!1!1!1!1!1!1!!1!1!1!1!1!1!1,ham,personal,48.0,2.0,0.0,0.0,0.375,0.22916666666666666,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
"SAYIN <PERSON>, EV ADRESINIZ TALEBINIZ UZERINE BANKAMIZ SISTEMINDE GUNCELLENMISTIR. GARANTI BBVA B001",ham,personal,101.0,12.0,0.0,0.0,0.0297029702970297,0.8217821782178217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Netflix: Merhaba <PERSON>. Hesabınız geçici erişim kodu talep ediyor. Ziyaret edin: m.netflix.com/h6iWT0PT36Y B043,ham,personal,114.0,13.0,0.0,0.0,0.06140350877192982,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4724 ile biten paracardiniza ait Musteri Iletisim Merkezi araciligi ile yapmis oldugunuz sifre belirleme isleminiz basari ile tamamlanmistir. B001,ham,personal,146.0,19.0,0.0,0.0,0.04794520547945205,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Baban kokareç yiyelim dedi . Olur mu,ham,personal,36.0,7.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aileye selam afiyet olsun,ham,personal,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İlgnç bi seçim ama olur tabiki,ham,personal,30.0,6.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Çoook teşekkür ederim Şulgii. İlginç bir şekilde tatsız bir gündü ve görüşemesem bile çok değer verdiğim bir insandan bu mesajı almak beni keyiflendirdi. İyi kii varsın 🌻,ham,personal,170.0,27.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Biletiniz onaylandı. PNR No: 3186513370 Fiyat: ₺1.098,00 Ankara - Bursa Kalkış: 16 Ağu 2024 18:00 Koltuk: 31, 32 Check-in <PERSON> bilet https://mfb-fb-pdf-prod.s3.eu-central-1.amazonaws.com/eytg0ew49lmndvz32grh90g9sn25gg9abbflxd0ecqb0wthrmv/Ticket-Ankara-Bursa-3186513370.pdf B043",ham,personal,281.0,23.0,1.0,0.0,0.20640569395017794,0.07829181494661921,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ben hiç sevmem amk,ham,personal,18.0,4.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SIFRENIZI PAYLASMAYINIZ. 3D SECURE SIFRENIZ 919721 ILE 101,88 TRY, PAYBOX 2 ALISVERISINIZE DEVAM EDEBILIRSINIZ. B001",ham,personal,116.0,15.0,0.0,0.0,0.13793103448275862,0.7068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NUTRİKİNG GELENEKSEL %88'E VARAN İNDİRMLER İLE SİZLERLE; SİZ DE BU İNİDİRİMİ KAÇIRMAMAK <PERSON> https://nutriking.com.tr/ SİTESİNİ ZİYARET EDİP ALIŞVERİŞ YAPABİLİRSİNİZ. KAMPANYA STOKLARLA SINIRLIDIR... B186,spam,personal,208.0,23.0,1.0,0.0,0.02403846153846154,0.7067307692307693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
065370 dogrulama kodu ile Belbim is yerinde Masterpass ile odeme talimatinizi onaylayabilirsiniz. B001,ham,personal,102.0,13.0,0.0,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
baba senden kiymetli insan yok sen kendini uzme hayatta kimse icin,ham,personal,66.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sana Özel 150TL İNDİRİM! ""ONT150"" kodu ile tüm indirimlere ek tüm ürünlerde geçerli 1.000TL ve üzeri alışverişine 150TL indirim seni bekliyor! Kupon kodunu sepette kullanmayı unutma, alışverişe başlamak <PERSON> linke tıkla: https://dfurl.com/7jL3bj İndirim kodu 11 Ağustos gün sonuna kadar geçerlidir. SMS iptali <PERSON> DF RET yaz 7889'a gönder. M: 650003471600013 B018",spam,personal,372.0,51.0,1.0,0.0,0.10483870967741936,0.11827956989247312,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0
Kart sifre belirleme islemine 180628 sifresiyle devam edebilirsiniz. Guvenliginiz icin bu sifreyi banka personeli dahil kimseyle paylasmayin. B001,ham,personal,146.0,18.0,0.0,0.0,0.06164383561643835,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MUSCLE BALANCE NUTRITIONDA 2,4 KG WHEY PROTEIN MB50 INDIRIM KODU ILE KARGO DAHIL 1270 TL!! KAMPANYA STOKLAR ILE SINIRLIDIR. SKT:06/2025!! https://musclebalance.com.tr/whey-protein-2400gr-75-servis MUSCLEBLNCE RET yazip 7889 gonderin. B186",spam,personal,238.0,27.0,1.0,0.0,0.1134453781512605,0.46638655462184875,1.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0
Avantajli ek paketler Turk Telekom uygulamasinda sizleri bekliyor! Ek paketleri incelemek icin tiklayin. https://turktelekom.com.tr/m/mobil/paketler/yurt_ici/internet TT Mobil tanitim iptali icin IPT yazip 7672'ye gonderebilirsiniz. B001,spam,personal,237.0,24.0,1.0,0.0,0.029535864978902954,0.046413502109704644,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
"AYPARA ODEME/Belbim isyerinden 02.08.2024 22:52 tarihli 31,00TL harcamaniz icin sifre:147504 Referans:KQSIWPVC.Lutfen sifreyi kimseyle paylasmayin B001",ham,personal,151.0,15.0,0.0,0.0,0.16556291390728478,0.16556291390728478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9437207197 nolu siparise ait Kullanim Kodu: Teknik destek icin WhatsApp No: 08503090442 :Windows Lisans Anahtariniz: NDRGM-YKWMK-RDRGG-R8K4J-29XTY Detayli bilgiye 8503090442 numarasindan ulasabilirsiniz. Kullanim bilgisi icin https://www.trendyol.com/x/x-p-72449061 'e tiklayabilirsiniz. B002,ham,personal,292.0,28.0,1.0,0.0,0.15753424657534246,0.11301369863013698,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
<PERSON> icin onemli oldugunu,ham,personal,29.0,4.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ya dıskldkalfkaşdlai sandalyenle çok eğlendik ama ömrünün sonuna geliyor artık yenisini almam lazım toto gitti,ham,personal,110.0,15.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358790 dogrulama kodu ile MasterPass islemleriniz icin kartinizi kaydedebilirsiniz. B001,ham,personal,88.0,10.0,0.0,0.0,0.10227272727272728,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Çıkıyor musun yeni eve sen,ham,personal,26.0,5.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Son 4 hanesi <CARD> olan kredi kartinizin donem borcu 5.664,75TL, asgari odeme tutari 1.132,95TL dir. Son odeme tarihi 11/09/2024 B001",ham,personal,134.0,20.0,0.0,0.0,0.1791044776119403,0.08208955223880597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
konusulup cozulur cozulmuyosa da iliski olmaz zaten,ham,personal,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"obilet.com'dan aldiginiz bilet ile Exxen, Migros, Popeyes markalarina ait kampanyalarda gecerli size ozel tek kullanimlik kampanya kuponlari kazandiniz. Kampanyalara ait kuponlariniza Mobil Uygulamalarimizda uye girisi yaparak Hesabim > Kampanyalar menusunden ulasabilirsiniz. Uygulamayi Ucretsiz Indir: https://obilet.co/LGdBXR B002",spam,personal,333.0,36.0,1.0,1.0,0.009009009009009009,0.05105105105105105,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Sifrenizi kimseyle paylasmayiniz ve en kisa surede degistiriniz! 12 ile biten kartinizin sifresini ATM'den yukleyebilirsiniz. Sifre: 8612 B001,ham,personal,142.0,18.0,0.0,0.0,0.06338028169014084,0.04225352112676056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SON 4 HANESI <CARD> OLAN KARTINIZLA 3627.27 TL TUTARINDA Temu Irel ADLI FIRMADA/KURUMDA ISLEM YAPILMISTIR. BILGI ICIN 085022000 B001,ham,personal,132.0,19.0,0.0,0.0,0.14393939393939395,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Başvurular bu gece kapanıyor! Şirket Oturumları & 60 Saatlik & Online & Sertifikalı Veri Bilimi Yapay Zeka Yaz Okulu'na Seni de Bekleriz! https://shorturl.at/oAgSi CS TANITIM SMS Red: https://onay.li/DX47 B021 B021,spam,personal,214.0,30.0,2.0,1.0,0.04672897196261682,0.1542056074766355,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"275389927155 takip numaralı kargonuzu, 4750 kodu ile temassız teslim alabilirsiniz. Teslimat kodunu sadece teslimat anında paylaşmalısınız. SIFRE DEGISIKLIGI ICIN DOGRULAMA KODUNUZDUR. B016",ham,personal,189.0,22.0,0.0,0.0,0.10052910052910052,0.21693121693121692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Hello! Please tap this link to finish joining our group “Ev” on Splitwise:,ham,personal,74.0,13.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Degerli yolcumuz, ne dusundugunuzu onemsiyor,geri bildirimlerinizi alarak size daha iyi hizmet vermek icin calisiyoruz.Bizimle yaptiginiz son yolculugu degerlendirmek icin https://flixbus.eu.research.net/r/F2SG6VW?line=TR0260&departure_date=16.08.2024&departure_time=18%3A00&departure_stop_name=Ankara-Otogar&arrival_stop_name=Bursa-Otogar&t=54cab52f-ad6d-4250-a6ac-327111c930cc&bpi=7242&dsi=48831&asi=48921&ri=242609253&bi=207170&invitation_lang=tr&lang=tr tiklayiniz! SMS almak istemiyorsaniz KKOC RET yazip 6235e SMS gonderebilirsiniz. MERSIS: 0494003657700869 B030. - B001",ham,personal,576.0,35.0,1.0,0.0,0.16145833333333334,0.06076388888888889,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
KODU KIMSEYLE PAYLASMAYINIZ. www.gamesatis.com sitesinde oyun alis ve satislari yapabilmek icin dogrulama kodunuz: 25428 B021,ham,personal,125.0,15.0,1.0,0.0,0.064,0.208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BonusFlas uygulamasini hemen indirip kullanmaya baslamak icin tiklayin! http://garantibbva.com.tr/bonusflas B001,spam,personal,112.0,10.0,1.0,0.0,0.026785714285714284,0.026785714285714284,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
Steam doğrulama kodunuz: 5Y35V B043,ham,personal,35.0,5.0,0.0,0.0,0.17142857142857143,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Yeni dönem Çocuklar <PERSON> İngilizce kurslarımız başlıyor Sınırlı kontenjana avantajlı kayıt olmak <PERSON> acele edin Programlarımız bahçeli-müstakil binamızda, 7-11 ve 12-15 yaş öğrencilerimize yöneliktir instagram.com/tadbatikent 05432551823 sms iptal: TADB yaz 4607 ye gönder B273",ham,personal,286.0,34.0,0.0,0.0,0.08741258741258741,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Travel Info: 22.08.2024 12:05 ANKARA-İSTANBUL 4Vg/7a Ankara Gar-İstanbul(Söğütlüçeşme) PNR No:S24KMCKMY (460.0 TL) HAVE A NICE TRIP TCDD TAŞIMACILIK A.Ş. B002,ham,personal,158.0,20.0,0.0,0.0,0.14556962025316456,0.41139240506329117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Size özel %40 indirimli 13 Ekim Congresium Ankara Evgeny Grinko biletleri <PERSON> tıkla! https://bit.ly/ankaraevgeny SMS Ret içinbit.ly/4fdiKGX B021,spam,personal,149.0,18.0,1.0,1.0,0.053691275167785234,0.1342281879194631,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
Doğum günün kutlu olsun <PERSON>👏🏻💖,ham,personal,35.0,5.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obilet Mobil App'inde uye girisi ile kullanabilecegin numaran ve mailine ozel ucak biletinde 150 TL indirim! Kod: NFGLGHRGWM. Mobil App Indir: obilet.co/9qqkWs B002,spam,personal,164.0,23.0,0.0,1.0,0.042682926829268296,0.12195121951219512,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
DR SUPPLEMENTTE ACILISA OZEL%50 YE VARAN INDIRIMLERDEN FAYDALANMAK ICIN ;DR30 INDIRIM KODUNU KULLANABILIRSINIZ!! KAMPANYA STOKLAR ILE SINIRLIDIR!! ; www.drsupplement.com.tr MUSCLEBLNCE RET yazip 7889 gonderin. B186,spam,personal,214.0,25.0,1.0,1.0,0.0514018691588785,0.6308411214953271,0.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0
SİFRE 4706 098 1473,ham,personal,19.0,4.0,0.0,0.0,0.5789473684210527,0.2631578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MUSCLE BALANCE NUTRITION HIDROLIZE WHEY PROTEINI INSTANT WHEY MB20 INDIRIM KODU ILE KARGO DAHIL 450 TL. ANALIZ RAPORUNU INCELEMEK VE SIPARIS VERMEK ICIN https://musclebalance.com.tr/index.php?route=product/product&product_id=111 MUSCLEBLNCE RET yazip 7889 gonderin. B186,spam,personal,270.0,30.0,1.0,0.0,0.05555555555555555,0.5148148148148148,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
"03.08.2024 saat 09:57'de <PERSON> tarafindan FAST ile gonderilen 500,00 TL 5001 nolu hesabiniza gecmistir B001",ham,personal,110.0,15.0,0.0,0.0,0.21818181818181817,0.11818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kanka sakin ol sen,ham,personal,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786419 SMS guvenlik kodunuz ile subemizdeki isleminizi tamamlayabilirsiniz. B001,ham,personal,80.0,9.0,0.0,0.0,0.1125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
uzulme lan seviyom seni,ham,personal,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kiz da anlar yani,ham,personal,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIFRE 4706 098 1 4 7 3,ham,personal,22.0,7.0,0.0,0.0,0.5,0.22727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimse cevap vermiyir,ham,personal,20.0,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"<PHONE>*2135 nolu sanal kartiniza 1.000,00 TL para aktarimi gerceklesmistir. Sorulariniz icin 4440333 Musteri Iletisim Merkezi. B001",ham,personal,132.0,16.0,0.0,0.0,0.15151515151515152,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.09.2024 00:00'a kadar gecerli yurtici Internet hakkinizdan 1899 MB 922 KB internet hakkiniz kaldi. Son 2 saat harictir. B001,ham,personal,127.0,19.0,0.0,0.0,0.18110236220472442,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.07.2024 15:52:04 tarihinde Dijital Sifreniz degistirilmistir B001,ham,personal,68.0,7.0,0.0,0.0,0.25,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sıkıntı yok ya üzüldüm sadece dgmde kızla bunu konusuyoruz,ham,personal,58.0,9.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travel Info: 31.08.2024 16:45 ANKARA-İSTANBUL 8Vg/11b Ankara Gar-İstanbul(Söğütlüçeşme) PNR No:S24SB3EUS (460.0 TL) HAVE A NICE TRIP TCDD TAŞIMACILIK A.Ş. B002,ham,personal,159.0,20.0,0.0,0.0,0.15723270440251572,0.4025157232704403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DR SUPPLEMENTTE ACILISA OZEL%50 YE VARAN INDIRIMLERDEN FAYDALANMAK ICIN ;DR30 INDIRIM KODUNU KULLANABILIRSINIZ!! KAMPANYA STOKLAR ILE SINIRLIDIR!! ; www.drsupplement.com.trMUSCLEBLNCE RET yazip 7889 gonderin. B186,spam,personal,213.0,24.0,1.0,1.0,0.051643192488262914,0.6338028169014085,0.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0
Microsoft: <EMAIL> hesabina baska birisi erismis olabilir. https://aka.ms/alcs adresinden kurtarma eyleminde bulunun B043,ham,personal,121.0,13.0,1.0,0.0,0.024793388429752067,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Degerli Musterimiz, TL birikimlerinizle MUT-Garanti Portfoy Mutlak Getiri Hedefli Hisse Senedi Serbest Fon'a yatirim yapin, degisen piyasalarda istikrarli getiri firsati yakalayin! Detayli bilgi icin tiklayin:https://w.garantibbva.com.tr/duRH5Tw3M Iyi gunler dileriz. SMS almak istemiyorsaniz IPTAL yazip 3342'ye ucretsiz olarak gonderebilirsiniz. Mersis:0879001756600379 B016",spam,personal,376.0,39.0,1.0,0.0,0.06648936170212766,0.0851063829787234,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0
"TurkNet arkadaşları çoook seviyor :) Hemen şimdi arkadaşını TurkNet'li yap; <PERSON> ve arkadaşının 1 aylık internet bedeli 6 ay boyunca faturalarınıza indirim olarak yansısın. Ve daha da güzeli, arkadaşının taahhüdü varsa da problem değil. Arkadaşın GigaFiber altyapısındaysa 2.500 TL'ye, başka altyapılardaysa 600 TL'ye kadar cayma bedeli de bizden! Detaylı bilgi ve davet kodu almak <PERSON>: https://tnn.li/f86pN B016",ham,personal,421.0,57.0,1.0,1.0,0.0332541567695962,0.0665083135391924,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
"MUSCLE BALANCE NUTRITIONDA HAFTA SONUNA OZEL EMIN CAPAN FITNESS PAKETI (2,4 KG WHEY PROTEIN, 500 GR BCAA, 500 GR GLUTAMINE, 500 GR CREATINE) MB20 INDIRIM KODU ILE KARGO DAHIL 1,830 TL. STOKLAR SINIRLIDIR. SKT ;04/2025 https://musclebalance.com.tr/emin-capan-tavsiyesi-advance MUSCLEBLNCE RET yazip 7889 gonderin. B186",spam,personal,317.0,42.0,1.0,0.0,0.0946372239747634,0.5173501577287066,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
Engellilere yönelik TurkNet tarafından sunulan tüm hizmetlere https://turk.net/engelsiz-tarife/ internet bağlantısından ulaşabilirsiniz. B016,ham,personal,141.0,12.0,1.0,0.0,0.02127659574468085,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sn.B.l.na.n.ce-TR Kullanicisi Finance Denetleme Kurulu Tarafindan islemleriniz durdurulmustur.Aktivasyon icin; https://sniply.me/portal-connect B013,spam,personal,148.0,11.0,1.0,0.0,0.02027027027027027,0.07432432432432433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Olm bunu nige burdan attın aq amfnmsmfd,ham,personal,39.0,7.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Internet kullanim haklarinizi bitirmek uzeresiniz. 135 TL ye Aylik 6GB paketiyle mobil internet keyfinize ara vermeden devam etmek icin hemen AYLIK 6GB yazip 5555 e gonderebilirsiniz. TT Mobil tanitim iptali icin IPT yazip 7672 ye gonderebilirsiniz. B001,spam,personal,254.0,37.0,0.0,0.0,0.06299212598425197,0.07874015748031496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
İşte mailleşerek arkadaşla tartıştım.. çok saçmaydıı,ham,personal,52.0,6.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn.B.l.n.a.n.ce-TR Kullanicisi Finance Denetleme Kurulu Tarafindan islemleriniz durdurulmustur.Aktivasyon icin; https://fre.to/assets-confirm B016,spam,personal,146.0,11.0,1.0,0.0,0.02054794520547945,0.07534246575342465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"<PERSON> <PERSON>, Türkiye İş Bankası 46. İstanbul Maratonu'na avantajlı kayıt <PERSON> SON 3 GÜN! Bu avantajı kaçırmamak <PERSON> hemen kaydol: https://event.spor.istanbul/ SMS almak istemiyorsanız Spor yazıp 6235'e gönderebilirsiniz. Mersis No: 0481003944000014 B003 B002 B003",spam,personal,278.0,34.0,1.0,0.0,0.11510791366906475,0.1618705035971223,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
"(HEMEN BAŞVUR!) Toplamda 120.000 TL Ödül, Ücretsiz Eğitim ve Sertifika Türk Telekom Bulut Bilişim Kampı'nda! https://shorturl.at/D2Gq5 CS TANITIM SMS Red: https://onay.li/DX47 B021 B021",spam,personal,185.0,23.0,2.0,1.0,0.08648648648648649,0.22702702702702704,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
Ben biraz yorgunum knki bu ilişkiden sanırım,ham,personal,44.0,7.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEZONUN SON FIRSATI! Tüm indirimli ürünlerde geçerli 2. ürüne %50 indirim ve +%10 Colin's Puan fırsatı! Son gün: 5 Eylül Detaylar mağazalarımız ve www.colins.com 'da. Puan SKT: 12.01.2025 T: 4445326 - SMS Ret: COLINS yaz 4607'ye gonder. MNo: 0211005895900011 B040,spam,personal,263.0,40.0,1.0,0.0,0.16730038022813687,0.155893536121673,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0
"Gönderiniz teslim edildi. Takip no 275389927155, Gönderici TEMU, Sipariş no BG-2407305BF98090P4. Hizmetimizi değerlendirmek <PERSON> http://mn.tc/ERBHF42GK8 B016",ham,personal,161.0,16.0,1.0,0.0,0.19254658385093168,0.17391304347826086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tek kullanimlik sifreniz 844803 olarak belirlenmistir. B002,ham,personal,59.0,7.0,0.0,0.0,0.15254237288135594,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Degerli musterimiz, 9034600 hesabiniza bagli <CARD> ile biten kartinizin hesap iliskisi talebiniz uzerine sona erdirilmistir. Kartinizi istediginiz hesaba yeniden baglamak icin Garanti BBVA Mobili ziyaret edebilir ya da Garanti BBVA Musteri Iletisim Merkezi / 444 0 333 veya subelerimizle iletisime gecebilirsiniz. B001",ham,personal,319.0,42.0,0.0,0.0,0.05329153605015674,0.06583072100313479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
iPhone 15 Pro cihazinizla BonusFlas eslestirilmistir. Sizden baska bir kullanici bu cihazdan BonusFlas'a giris yapamaz. Eslestirmeyi siz yapmadiysaniz 444 0 333'u arayiniz. B001,ham,personal,177.0,23.0,0.0,0.0,0.06779661016949153,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4724 ile biten PARACARD BONUS TRINK kartiniz talebiniz uzerine yeni adresinize gonderilecektir. Kartinizi iyi gunlerde kullanmanizi dileriz. B001,ham,personal,145.0,18.0,0.0,0.0,0.04827586206896552,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"iPhone 15 Pro cihaziniz ile Garanti BBVA Mobil eslestirilmistir. Eslestirmeyi siz yapmadiysaniz, lutfen 444 0 333'u arayin. B001",ham,personal,128.0,18.0,0.0,0.0,0.09375,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tek kullanımlık şifreniz ; 81307 . B001,ham,personal,39.0,7.0,0.0,0.0,0.20512820512820512,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Büyük Yaz İndirimi! Tüm ürünlerde NET %50 indirime EK 1 Alana 1 Bedava fırsatını kaçırma! https://engho.me/x RET4946ilet Info:8507240346 032602697970001 B016,spam,personal,157.0,20.0,1.0,0.0,0.22929936305732485,0.10191082802547771,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0
Travel Info: 03.08.2024 19:35 İSTANBUL-ANKARA 6Vg/7a İstanbul(Söğütlüçeşme)-Ankara Gar PNR No:S24QLAIYS (460.0 TL) HAVE A NICE TRIP TCDD TAŞIMACILIK A.Ş. B002,ham,personal,158.0,20.0,0.0,0.0,0.14556962025316456,0.41139240506329117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Reeder Istanbul Part Time Satis Danismani basvurulari basladi! Tikla, basvur: ythl.co/reeder MRS:0781056206100017 SMS RET: ythl.co/ipt B013",spam,personal,139.0,16.0,0.0,0.0,0.1366906474820144,0.1223021582733813,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
"DEGERLI <PERSON>, <PERSON> <PERSON> HAVUZ VE SPOR TESISIMIZIN KIS DÖNEMI KULLANIM SAATLERI ASAGIDA BELIRTILMISTIR. PAZARTESI KAPALI SALI-PERSEMBE 07:00-09:00 1.seans 10:00-12:00 2.seans 13:00-15:00 3.seans 16:00-18:00 4.seans ÇARSAMBA-CUMA 07:00-09:00 1.seans 10:00-12:00 2.seans 12:30-14:30 3.seans 15:30-17:30 4.seans 18:30-20:30 5. seans CUMARTESI-PAZAR 15:30-17:30 1.seans 18:30-20:30 2.seans B002",ham,personal,401.0,43.0,0.0,0.0,0.2543640897755611,0.36658354114713215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
<CARD> ile biten kartinizla yapilan 92.98 EUR BKG*Hotel at Booking islemi size ait degilse lutfen 4440333'u arayin ve kartinizin kapatilip yenilenmesini talep ediniz. Yurt disindaysaniz: +904440333 B001,ham,personal,202.0,27.0,0.0,0.0,0.11386138613861387,0.06930693069306931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
